PMC	PMID
3615254	23565318
3312697	22470232
3266370	22287978
3241092	21530291
3151526	21431526
3143382	20940362
3106977	21431525
3087189	21552367
3057087	20803477
3057074	21415929
3043552	21175289
3026387	21278908
2995002	20740653
2991555	20937526
3433927	22210690
3334607	22204305
3253861	22247704
3203457	22084389
3363354	22204929
3287577	22784628
3287573	22784624
3287567	22784618
3287565	22784616
3287563	22784614
3287493	22369493
3246359	22207853
4233152	22342379
3307104	22199389
3287135	22192879
3245295	22215993
3256995	22267905
4125622	22186876
3738848	22186737
3738847	22186733
3737734	22186735
3339509	22185482
3285039	22185624
3282826	22185355
3269860	22186372
3258644	22184244
3273898	22184282
3265547	22171619
3240659	22195030
3265435	22168595
3237568	22194952
3292505	22166170
3236181	22174815
3367667	22685363
3275639	22151573
3234253	22174789
3297796	22261070
3261817	22152406
3240845	22153497
3237015	22187523
3233593	22163302
4255630	22155787
3737731	22146300
3436652	22958637
3285092	22141422
3230068	22164146
3264545	22136443
3245119	22140115
3614848	23675247
3564172	23407769
3261843	22133144
3228777	22144874
3227107	21900387
3278825	22372736
3235518	22180826
3308030	22126538
3259143	22122862
3225364	22140454
3250143	22114196
3245060	22110027
3222653	22132135
3229549	22104283
3221670	22132074
3902046	22101768
3316728	22101334
3262767	22093957
3245167	22102570
3245076	22102587
3219616	22215991
3603134	22083728
3229612	22074594
3214083	22096591
3214023	22096503
5417164	22074951
3550190	22072091
3277622	22081223
3236004	22272062
3227643	22074569
3229461	22070889
3212559	22096563
3261716	22068328
3261713	22068332
3236013	22067083
3210788	22087332
4565053	22057053
3259106	22051105
3208632	22076150
3208573	22073239
3227652	22051045
3215633	22053760
3207937	22096453
3750108	22044634
3249606	22208743
3213378	21900272
3210637	22084563
3209311	21917952
3222604	22040517
3219569	22041191
3235803	22037705
3305990	22034917
3247139	22034949
3214203	22035155
3215428	23089812
3203193	22046132
3354367	22029623
3272421	22027693
3261705	22027554
3214889	22027258
3201923	22039350
3240839	22024416
3231954	22024446
3231811	22018164
3253741	22014244
3316726	22021278
3197675	22028670
3306650	22012973
3234314	23205157
3224482	22011616
3213014	22011625
3289122	22010005
3236841	22165960
3306009	22005019
3197197	22043286
3197185	22043295
3271347	21999653
3220653	21995956
3199260	21995976
3223367	21994219
3216092	21992532
3214162	21992556
8760836	21990429
3271279	21989196
3261708	21988832
3261703	21988831
3261699	21988835
3252570	21989385
3224596	21989173
3224234	21985575
3189245	22016820
3197509	21978489
3262290	23226588
3257213	21970676
3202273	21970648
3184996	21991315
3525253	22155609
3525248	22155603
3224382	21962087
3200573	22010165
3187081	21841033
3198702	21962057
3270111	21960719
3262293	23226583
3224347	21959018
3182870	21980275
3182219	21980439
3182212	21980418
3182170	21969856
3224245	21951560
3202804	21952136
3181317	21980352
3181259	21980344
3191489	21943372
3224351	21943338
3345956	21940902
3184258	21933388
3224258	21920041
3201035	21920040
3284139	21900320
3201033	21899762
3205944	21917718
3196357	21917719
3174325	21896642
4617659	21751369
3954570	20855920
3211072	21282866
3182270	21969811
3178908	22379393
3164707	21909251
3164703	21909283
3284141	21880616
3284129	21880617
3231768	21880148
3202796	21878913
3174649	21876160
3174594	21876136
3162006	21901136
3161904	21901084
3161903	21901087
3161900	21901081
3189706	21863892
3184077	21864340
3786202	21830205
3237072	21862759
3212960	21861884
3189061	21873240
3184462	21871462
3224390	21854586
3159021	21876831
3262424	21849389
3261980	21846611
3180701	21849042
3226396	21846842
3212993	21846360
3178535	21846396
3169508	21843341
3169507	21843333
3164149	21912507
3163556	21838869
7384353	21886100
3261979	21835728
3170340	21835028
3154947	21853135
3355906	22649757
3154193	21853041
3167764	21824409
3176200	21819620
3319681	21886097
3174949	21816082
3202792	21811229
3162519	21806811
3199767	21801369
3164627	21801415
3146540	21829590
3146471	21829475
3145651	21829460
3206132	21798705
3165888	21795583
3158739	21904657
3156758	21791051
3167053	21785131
3213248	21777475
3167050	21784792
3142119	21799771
3141058	21811625
3140964	21814506
3154873	21774817
3615985	21763599
3161045	21771321
3159967	21772258
3159965	21772260
3139605	21818301
3161898	21762503
3155504	21762505
3135587	21765900
3158119	21749716
3145718	21746936
3140559	21743478
3132757	21760935
3131398	21760917
3130776	21754990
3149000	21726468
3141918	21730172
3160372	21722388
3448448	23002391
3134225	21724463
3127714	21602379
3141804	21718489
3127819	21765813
3127818	21738454
3127814	21738463
3127798	21738459
3141923	21715660
3126850	21738742
4104604	21763781
3808085	21712546
3213010	21711513
3138436	21711559
3136315	21709223
3149002	21702910
3152978	19403789
3137227	21697129
3136421	21696592
3129585	21693043
3145567	21689427
3131348	21690408
3121116	21689475
3121115	21689474
3121109	21689468
3218839	21682935
3177180	21690099
3171179	21910921
3150038	21685055
3150037	21685047
3127880	21680884
3284126	21676967
3180733	21673075
3117378	21685063
3114802	21695121
3114768	21695113
3125315	21668952
3125108	21694695
3125792	21666258
3148311	21653680
3148300	21653679
3170448	21651944
3110206	21687740
3110186	21666746
3197026	21673646
3171177	21910920
3167639	21646333
3118353	21645360
3108236	21645321
3127793	21627852
3106321	21543515
3128864	21627793
3138445	21624115
3125439	21623372
3123203	21619705
3090761	21554761
3213676	21619617
3127792	21615967
3125746	21622961
3117734	21619639
3123600	21609491
3108897	21655357
3351608	22661919
3186191	21610104
3130560	21613983
3130558	21613984
3130555	21613981
3130677	21605414
3126716	21605425
3118678	21698072
3130676	21599985
3659419	21594272
3123202	21595962
3123201	21595952
3113238	21595941
6377259	21590787
3125314	21586168
3113237	21586150
3096625	21611179
3239845	21575198
3118165	21575196
3263853	22312338
3123599	21569565
3114729	21569493
3127791	21569396
3123200	21569391
3115853	21569426
3093353	21589890
3093352	21589889
3117677	21569348
3090404	21573011
3117731	21548957
3117730	21548948
3117374	21551150
3113730	21548953
3117729	21545720
3113729	21545728
3113236	21545710
3088647	21573199
3098788	21542923
3100947	21536891
3159072	21543802
3127210	21293178
3126388	21378046
3114743	21527030
3114742	21527025
3101653	21527005
3084228	21552547
3097085	21525870
3268570	22303312
3114728	21518445
3111376	21518438
3134067	21512034
3080867	21533026
3102219	21511714
3080398	21533106
3080363	21533132
3108930	21504591
3106186	21505029
3079719	21526182
3088571	21502521
3101171	21496241
3098529	21496648
3116084	21493819
3163424	21490004
3148285	21514387
3098160	21489290
3097084	21487401
3094211	21486480
3084136	21482760
3071703	21483672
3079676	21463529
3142380	21474995
3126357	21335387
3101551	21498682
3068032	21357945
3197306	21490578
3129682	21453526
3069092	21483789
3069049	21483869
3103365	21454685
3090528	21413810
3068199	21483474
3094061	21451589
3073958	21447150
3132894	21439472
3082272	21441435
3620034	21437328
3087954	21436128
3070649	21426566
3062543	21445339
3244820	21423999
3100435	21420460
3071313	21418653
3213687	21418606
3159692	22654994
3240668	21418574
3213215	21414234
3173940	21414477
3302178	21419760
3060102	21437236
3077072	21414991
3070648	21410935
3146597	21424109
3070647	21406095
3091051	21398260
3136629	21383688
3105493	21388570
3060864	21375767
3102019	21377479
3092099	21392406
3048385	21390272
3093675	21595996
3734561	23930139
3142412	21368577
3124924	21731597
3094066	21364574
3086282	21552346
3067468	21193549
3064249	21451788
3060038	21319991
3045766	21363910
3008507	20473941
3087304	21350847
3051904	21352556
4042627	21350153
3044766	21390279
3221887	21340454
3096068	21343618
3077772	21343415
3050742	21342508
3043070	21364938
3050741	21338487
3407688	21330695
3040678	21379568
3063693	21326236
3044316	21342591
3044310	21342585
3044271	21342546
3099029	21486839
3135751	21320483
3037937	21347291
3038413	21331364
3036578	21347400
3047436	21303545
3035612	21346803
3044393	21300895
3069345	21296872
3065685	21296753
3065688	21296752
3033362	21304930
3123842	21314456
3092304	21572568
3063691	21283140
3063690	21283143
3063689	21283142
3063688	21283141
3034460	21285433
3031567	21305029
3031553	21305015
3031552	21305014
3032379	21293737
3045320	21266044
3026804	21283583
3026763	21283610
5943036	21263168
3750107	21255466
3086017	21258339
3037315	21255393
3034673	21251315
3091297	21247510
3037857	21247470
3036603	21247434
3023709	21283518
3049412	21245844
3049407	21245847
3032673	21244678
3035594	21241464
3027118	21235794
3021532	21264252
3030533	21232107
3037080	21227933
3033822	21226925
3075440	21224351
3051321	21224286
3018417	21249219
3027087	21211025
3016309	21245926
3014942	21283511
5155339	21468990
5125070	21468997
4465214	21121029
4256083	25484456
4012261	21192842
3975906	21279615
3361743	21943909
3052927	21121059
3052872	21150286
3018308	20944018
3003944	20696251
10022692	21342284
3887678	22080370
3294174	22230562
3260094	22208904
3258599	22203981
3277827	22196732
3595015	22203239
3245292	22216327
3413314	22121055
3285307	22174421
3282111	22174128
3396143	22150760
3232910	21949069
3209413	21937646
3377915	22369099
3248653	22211110
3250165	22123958
3249498	22119728
3276101	22112938
3222651	22132103
3251100	22106293
3307256	22084238
3339855	22081700
3256877	22075003
3290674	22075475
3210790	22110661
3225984	22056383
3207886	22072963
3350588	22038661
3203899	22053191
3212933	22032772
3202549	22046311
3286690	22025668
3198035	22025910
4387193	22014522
3196623	22013553
3279195	21936497
3231279	22163716
3228603	21994381
3191737	22016723
3189947	22016770
3196458	21813607
3182856	21980272
3181467	21954305
3268505	22303273
3268502	22303274
3180459	21966536
3744945	23960782
3443565	21859146
3179467	21966369
3364816	22662028
3351925	21931358
3203451	21934146
3183970	21775657
3189065	21930911
3306636	21920960
3169577	21931657
3167827	21915303
3190052	21920349
3864657	21484801
3296117	21801150
3172648	21935266
3163577	21897843
3918047	21029374
4568832	21864488
3176191	21859486
3173876	21844382
3173453	21838923
3215885	21837366
3173798	21841773
3154915	21853059
3150281	21829369
3155964	21847077
4353733	21656608
3163384	21886602
3310362	21721029
3149722	21785423
3203608	21785135
3207246	22059153
3142114	21799736
3142108	21799763
3399244	21776518
3163485	21765401
3176070	21666237
3127187	21723810
3341975	22566814
3341966	22566816
3210514	22069511
3136750	21753256
3162994	21678949
3125249	21738697
3124493	21738629
3160760	21726529
3137567	18955365
3128008	21676268
3118634	21720525
3112229	21695173
3110180	21666802
3107230	21674053
3586328	21632708
3124229	21641379
3139453	21617128
3102681	21637844
3102061	21647432
3118187	21592329
3111393	21575240
3095605	21603601
3252639	21348854
3922684	21426485
3100241	21542907
3176459	21537003
3367377	22679450
3210204	21339704
3084674	21411628
3071433	21328609
3106155	21528371
3145926	21521766
3081314	21526130
3080382	21533090
3104548	21505438
3085710	21494910
3077397	21533188
3077381	21533172
3102621	21489288
3127126	21731450
3092809	21472890
3104232	21465615
3070717	21483740
3180923	21305658
3149277	21439629
3084603	21458263
3071501	21503142
3074610	21423178
3594954	23533774
3065796	21468353
3056798	21423764
3062576	21385437
3108012	21294731
3142434	21278487
3070555	21356376
3035097	21303848
3077643	21357686
3051915	21352545
3052197	21342503
3094074	21335464
3040665	21379334
3047302	21324170
3037718	21320423
6633041	21307234
3209880	22654152
3318775	20634374
3051240	21282527
3044419	21282650
3067317	21278275
3061203	21277116
3051236	21258006
3059009	21252231
3092088	21244703
3033334	21232125
3093948	21228318
3118829	21221872
3139025	21388278
3022823	21205307
3077805	21197957
4058820	21905305
3148099	20972759
3118056	21701655
3005422	20876208
3703782	22226781
3247211	22216085
3261363	22197570
4082992	22239813
3421238	22188815
4124489	22182920
3292986	22185458
3243689	22205945
3415316	22193689
3262867	21953761
3335942	22236876
3257150	22254208
6623908	22171037
3355855	22645513
3481843	22167410
3703643	22151560
3323664	22160640
3235117	22174827
3784251	22198539
3232216	22163010
4010278	22139003
3346052	22158428
3279957	22348182
3241618	22136659
3230614	22162775
3305878	22134539
3800000	22138190
3709176	22178944
3412210	21902700
3343097	22096007
3283087	22034518
3272288	22129993
3243660	22191001
3243057	22156207
3233112	21984245
3233045	21965408
3228756	22145029
3228753	22145026
3222747	21956637
3903054	21935923
3293635	22127019
3250153	22123987
3321120	22138609
3253041	22112782
3248576	22112345
3233389	22162626
3235561	22102648
3220711	22125644
3219663	22114675
3280908	22041887
3262072	22086906
3250190	22084110
3237826	22084439
3215715	22110639
3308589	22105098
3249100	22081605
3228442	22074846
3261518	22038654
3226576	22071092
3317555	22064698
3228791	22067141
3230287	21969293
3223152	22051182
3418864	22052771
3215929	22054049
3684415	22027263
3257939	21875965
3209569	21977999
3209172	21926221
3205841	21840940
4157349	22037646
3908275	24693172
3203890	22053210
3474538	23087841
3273601	22030090
3359623	22023173
3235066	22018465
3217207	22025605
3362460	22740856
3307982	22015609
3245995	22015597
3204912	21868571
3234960	22009747
3207653	22006340
3198504	22022641
3197193	22043276
3232606	21994960
3204286	21992089
3232308	21989628
3220482	21990354
3198366	21987825
3744185	21984378
3438539	22969841
3228829	21982515
3237739	21980133
3215861	22001394
3272473	21968811
3185037	21991326
3991430	21964676
3256384	21931272
3194875	21856824
3187377	21804005
3187275	21825062
3187264	21788380
3187098	21841030
3187020	21813663
3210849	22072832
3208818	21959847
3184152	21984937
3184129	21980488
3184101	21980362
3182067	21966291
3230059	21952248
5082183	27795668
3179502	21966487
3190352	21939504
3178583	21966415
3192906	21854389
3177049	21943433
3220533	21937428
3241853	21918553
3174173	21935408
3176931	21915725
3173484	21935488
3202613	21851062
5052068	21911607
4106246	21920471
3171161	21664353
4875330	21904982
3598158	21904380
3206184	21908556
3170333	21931658
3178672	21900179
3217165	21920430
3168765	22073378
3216630	21912369
3768796	24031714
3260503	21881617
3260377	21907252
3188895	21091647
3187149	21764954
3157262	21763682
3157248	21763265
3195614	21880719
3166139	21912600
3164167	21904627
3205215	21903133
3213987	21873449
3171896	21915190
3162357	21527522
3177903	21864328
3205233	21884684
3185943	21863026
3170233	21854648
3217647	21876528
3643388	23671793
3173342	21851608
3158106	21876768
3223324	21852085
3171008	21847125
3246122	21840568
3218262	21841827
3168425	21838863
3236343	21834968
3154963	21852960
3210339	21829213
6285137	21828184
3196809	21824975
3703637	21819477
3217074	21822682
3151298	21850266
3151271	21850256
3191554	21817062
3191303	21817115
3158648	21863132
3190880	21828041
3180189	21778829
3156657	21847358
3147965	21632749
3145551	21653826
3188354	21803524
6583623	22009652
3161534	21788520
3149992	21781347
3506001	21807089
3190775	21784845
3342532	21791217
3140496	21799791
3896305	21769946
3739557	21765438
3179419	21771721
3142074	21715555
3168199	21785407
3162575	21752258
3218252	21782974
3139198	21785593
3134454	21765931
3162398	21730052
4085742	21733558
3210830	21591261
3191990	21518784
3159776	21802840
3156405	21886864
